KVcache prepared in 13.03012728691101 seconds
[0]: Semantic Similarity: 0.24778,	 cache time: 9.5367431640625e-07,	 generate time: 0.20666956901550293
[121]: Semantic Similarity: 0.13767,	 cache time: 1.1920928955078125e-06,	 generate time: 0.1229240894317627
[121]: [Cumulative]: Semantic Similarity: 0.19338,	 cache time: 1.190138644859439e-06,	 generate time: 0.18717995823406783
[122]: Semantic Similarity: 0.54188,	 cache time: 7.152557373046875e-07,	 generate time: 0.12011909484863281
[122]: [Cumulative]: Semantic Similarity: 0.19621,	 cache time: 1.1862778082126524e-06,	 generate time: 0.1866347479626415
[123]: Semantic Similarity: 0.25545,	 cache time: 9.5367431640625e-07,	 generate time: 0.11811542510986328
[123]: [Cumulative]: Semantic Similarity: 0.19669,	 cache time: 1.1844019736013105e-06,	 generate time: 0.18608217277834493
[124]: Semantic Similarity: 0.15268,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12098574638366699
[124]: [Cumulative]: Semantic Similarity: 0.19634,	 cache time: 1.1844635009765625e-06,	 generate time: 0.1855614013671875
[125]: Semantic Similarity: 0.11919,	 cache time: 7.152557373046875e-07,	 generate time: 0.12065553665161133
[125]: [Cumulative]: Semantic Similarity: 0.19572,	 cache time: 1.1807396298363096e-06,	 generate time: 0.18504627545674643
[126]: Semantic Similarity: 0.23609,	 cache time: 7.152557373046875e-07,	 generate time: 0.5394644737243652
[126]: [Cumulative]: Semantic Similarity: 0.19604,	 cache time: 1.1770744023360606e-06,	 generate time: 0.1878369699312946
[127]: Semantic Similarity: 0.16041,	 cache time: 7.152557373046875e-07,	 generate time: 0.1201927661895752
[127]: [Cumulative]: Semantic Similarity: 0.19576,	 cache time: 1.173466444015503e-06,	 generate time: 0.18730849958956242
[128]: Semantic Similarity: 0.20527,	 cache time: 1.1920928955078125e-06,	 generate time: 0.1190028190612793
[128]: [Cumulative]: Semantic Similarity: 0.19584,	 cache time: 1.1736108351123425e-06,	 generate time: 0.18677899819011837
[129]: Semantic Similarity: 0.05864,	 cache time: 7.152557373046875e-07,	 generate time: 0.12213826179504395
[129]: [Cumulative]: Semantic Similarity: 0.19478,	 cache time: 1.1700850266676683e-06,	 generate time: 0.1862817617563101
[130]: Semantic Similarity: 0.0778,	 cache time: 1.1920928955078125e-06,	 generate time: 0.1211388111114502
[130]: [Cumulative]: Semantic Similarity: 0.19389,	 cache time: 1.170253025666448e-06,	 generate time: 0.1857844873239066
[131]: Semantic Similarity: 0.12267,	 cache time: 9.5367431640625e-07,	 generate time: 0.12011051177978516
[131]: [Cumulative]: Semantic Similarity: 0.19335,	 cache time: 1.1686122778690222e-06,	 generate time: 0.1852869572061481
[132]: Semantic Similarity: 0.21382,	 cache time: 9.5367431640625e-07,	 generate time: 0.12335515022277832
[132]: [Cumulative]: Semantic Similarity: 0.1935,	 cache time: 1.1669962029708058e-06,	 generate time: 0.1848213045220626
[133]: Semantic Similarity: 0.39686,	 cache time: 7.152557373046875e-07,	 generate time: 4.36046290397644
[133]: [Cumulative]: Semantic Similarity: 0.19502,	 cache time: 1.1636250054658348e-06,	 generate time: 0.21598280899560274
[134]: Semantic Similarity: 0.26042,	 cache time: 7.152557373046875e-07,	 generate time: 0.12082052230834961
[134]: [Cumulative]: Semantic Similarity: 0.19551,	 cache time: 1.160303751627604e-06,	 generate time: 0.21527790316828974
[135]: Semantic Similarity: 0.13481,	 cache time: 7.152557373046875e-07,	 generate time: 0.12137889862060547
[135]: [Cumulative]: Semantic Similarity: 0.19506,	 cache time: 1.1570313397575826e-06,	 generate time: 0.21458746931132147
[136]: Semantic Similarity: 0.3838,	 cache time: 9.5367431640625e-07,	 generate time: 0.1220405101776123
[136]: [Cumulative]: Semantic Similarity: 0.19644,	 cache time: 1.1555469819229015e-06,	 generate time: 0.21391194406217032
[137]: Semantic Similarity: 0.25006,	 cache time: 9.5367431640625e-07,	 generate time: 0.12211012840270996
[137]: [Cumulative]: Semantic Similarity: 0.19683,	 cache time: 1.154084136520607e-06,	 generate time: 0.21324671351391336
[138]: Semantic Similarity: 0.22983,	 cache time: 9.5367431640625e-07,	 generate time: 0.11962699890136719
[138]: [Cumulative]: Semantic Similarity: 0.19706,	 cache time: 1.1526423392535972e-06,	 generate time: 0.2125731903872044
[139]: Semantic Similarity: 0.5658,	 cache time: 7.152557373046875e-07,	 generate time: 18.12007236480713
[139]: [Cumulative]: Semantic Similarity: 0.1997,	 cache time: 1.1495181492396763e-06,	 generate time: 0.34048389877591817
[140]: Semantic Similarity: 0.79736,	 cache time: 9.5367431640625e-07,	 generate time: 1.939866065979004
[140]: [Cumulative]: Semantic Similarity: 0.20394,	 cache time: 1.1481291858862478e-06,	 generate time: 0.35182703471352866
[141]: Semantic Similarity: 0.01441,	 cache time: 9.5367431640625e-07,	 generate time: 0.12102055549621582
[141]: [Cumulative]: Semantic Similarity: 0.2026,	 cache time: 1.146759785396952e-06,	 generate time: 0.3502016369725617
[142]: Semantic Similarity: 0.13799,	 cache time: 4.76837158203125e-07,	 generate time: 0.12129998207092285
[142]: [Cumulative]: Semantic Similarity: 0.20215,	 cache time: 1.142075011780212e-06,	 generate time: 0.34860092609912363
[143]: Semantic Similarity: 0.10948,	 cache time: 7.152557373046875e-07,	 generate time: 2.371504068374634
[143]: [Cumulative]: Semantic Similarity: 0.20151,	 cache time: 1.1391109890407986e-06,	 generate time: 0.362648864587148
[144]: Semantic Similarity: 0.46143,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12322783470153809
[144]: [Cumulative]: Semantic Similarity: 0.2033,	 cache time: 1.1394763814991917e-06,	 generate time: 0.3609976850706956
[145]: Semantic Similarity: 0.0225,	 cache time: 7.152557373046875e-07,	 generate time: 0.12059950828552246
[145]: [Cumulative]: Semantic Similarity: 0.20206,	 cache time: 1.1365707606485446e-06,	 generate time: 0.35935112221600257
[146]: Semantic Similarity: 0.27263,	 cache time: 9.5367431640625e-07,	 generate time: 0.12210273742675781
[146]: [Cumulative]: Semantic Similarity: 0.20254,	 cache time: 1.1353265671502976e-06,	 generate time: 0.35773718762559953
[147]: Semantic Similarity: 0.21324,	 cache time: 7.152557373046875e-07,	 generate time: 0.12261486053466797
[147]: [Cumulative]: Semantic Similarity: 0.20261,	 cache time: 1.1324882507324219e-06,	 generate time: 0.35614852325336355
[148]: Semantic Similarity: 0.17249,	 cache time: 7.152557373046875e-07,	 generate time: 0.1204690933227539
[148]: [Cumulative]: Semantic Similarity: 0.20241,	 cache time: 1.1296880325214974e-06,	 generate time: 0.35456678211288967
[149]: Semantic Similarity: 0.09269,	 cache time: 7.152557373046875e-07,	 generate time: 0.12343168258666992
[149]: [Cumulative]: Semantic Similarity: 0.20168,	 cache time: 1.1269251505533854e-06,	 generate time: 0.3530258814493815
[150]: Semantic Similarity: 0.23398,	 cache time: 7.152557373046875e-07,	 generate time: 0.12202167510986328
[150]: [Cumulative]: Semantic Similarity: 0.20189,	 cache time: 1.1241988630484272e-06,	 generate time: 0.3514960522683251
[151]: Semantic Similarity: 0.18843,	 cache time: 9.5367431640625e-07,	 generate time: 0.12244796752929688
[151]: [Cumulative]: Semantic Similarity: 0.2018,	 cache time: 1.1230769910310444e-06,	 generate time: 0.3499891569739894
[152]: Semantic Similarity: 0.22877,	 cache time: 9.5367431640625e-07,	 generate time: 0.12145066261291504
[152]: [Cumulative]: Semantic Similarity: 0.20198,	 cache time: 1.121969784007353e-06,	 generate time: 0.3484954413245706
[153]: Semantic Similarity: 0.32822,	 cache time: 9.5367431640625e-07,	 generate time: 0.11974763870239258
[153]: [Cumulative]: Semantic Similarity: 0.2028,	 cache time: 1.1208769562956575e-06,	 generate time: 0.34701006598286815
[154]: Semantic Similarity: 0.03328,	 cache time: 9.5367431640625e-07,	 generate time: 0.1219792366027832
[154]: [Cumulative]: Semantic Similarity: 0.20171,	 cache time: 1.1197982295866934e-06,	 generate time: 0.34555825418041597
[155]: Semantic Similarity: 0.17519,	 cache time: 9.5367431640625e-07,	 generate time: 0.12180018424987793
[155]: [Cumulative]: Semantic Similarity: 0.20154,	 cache time: 1.1187333327073318e-06,	 generate time: 0.34412390757829714
[156]: Semantic Similarity: 0.49002,	 cache time: 7.152557373046875e-07,	 generate time: 0.12088441848754883
[156]: [Cumulative]: Semantic Similarity: 0.20337,	 cache time: 1.1161634117175059e-06,	 generate time: 0.3427020000044707
[157]: Semantic Similarity: 0.0117,	 cache time: 7.152557373046875e-07,	 generate time: 0.12153840065002441
[157]: [Cumulative]: Semantic Similarity: 0.20216,	 cache time: 1.113626021373121e-06,	 generate time: 0.3413022303883034
[158]: Semantic Similarity: 0.13338,	 cache time: 9.5367431640625e-07,	 generate time: 0.12362384796142578
[158]: [Cumulative]: Semantic Similarity: 0.20173,	 cache time: 1.1126200358072917e-06,	 generate time: 0.33993318395794564
[159]: Semantic Similarity: 0.18235,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12062811851501465
[159]: [Cumulative]: Semantic Similarity: 0.20161,	 cache time: 1.11311674118042e-06,	 generate time: 0.33856252729892733
[160]: Semantic Similarity: 0.29569,	 cache time: 7.152557373046875e-07,	 generate time: 0.1205298900604248
[160]: [Cumulative]: Semantic Similarity: 0.20219,	 cache time: 1.1106455548209434e-06,	 generate time: 0.3372082873160795
[161]: Semantic Similarity: 0.25507,	 cache time: 7.152557373046875e-07,	 generate time: 0.12144017219543457
[161]: [Cumulative]: Semantic Similarity: 0.20252,	 cache time: 1.1082048769350405e-06,	 generate time: 0.3358763853708903
[162]: Semantic Similarity: 0.06668,	 cache time: 9.5367431640625e-07,	 generate time: 0.12187075614929199
[162]: [Cumulative]: Semantic Similarity: 0.20168,	 cache time: 1.1072568366863977e-06,	 generate time: 0.33456346740020565
[163]: Semantic Similarity: 0.21359,	 cache time: 9.5367431640625e-07,	 generate time: 0.12174320220947266
[163]: [Cumulative]: Semantic Similarity: 0.20176,	 cache time: 1.1063203579042017e-06,	 generate time: 0.3332657828563597
[164]: Semantic Similarity: 0.119,	 cache time: 7.152557373046875e-07,	 generate time: 0.12514257431030273
[164]: [Cumulative]: Semantic Similarity: 0.20126,	 cache time: 1.1039502692945075e-06,	 generate time: 0.3320044300772927
[165]: Semantic Similarity: 0.14963,	 cache time: 7.152557373046875e-07,	 generate time: 0.1249685287475586
[165]: [Cumulative]: Semantic Similarity: 0.20094,	 cache time: 1.1016087359692676e-06,	 generate time: 0.3307572258524148
[166]: Semantic Similarity: 0.22576,	 cache time: 9.5367431640625e-07,	 generate time: 0.12106132507324219
[166]: [Cumulative]: Semantic Similarity: 0.20109,	 cache time: 1.1007229011215849e-06,	 generate time: 0.3295015617758928
[167]: Semantic Similarity: 0.25298,	 cache time: 7.152557373046875e-07,	 generate time: 0.12030243873596191
[167]: [Cumulative]: Semantic Similarity: 0.2014,	 cache time: 1.0984284537179129e-06,	 generate time: 0.3282563289006551
[168]: Semantic Similarity: 0.10864,	 cache time: 9.5367431640625e-07,	 generate time: 0.12117433547973633
[168]: [Cumulative]: Semantic Similarity: 0.20085,	 cache time: 1.0975719203610392e-06,	 generate time: 0.3270309916614781
[169]: Semantic Similarity: 0.36488,	 cache time: 4.76837158203125e-07,	 generate time: 0.12013626098632812
[169]: [Cumulative]: Semantic Similarity: 0.20182,	 cache time: 1.093920539407169e-06,	 generate time: 0.3258139638339772
[170]: Semantic Similarity: 0.2034,	 cache time: 9.5367431640625e-07,	 generate time: 0.12038421630859375
[170]: [Cumulative]: Semantic Similarity: 0.20183,	 cache time: 1.0931003860562865e-06,	 generate time: 0.3246126202811972
[171]: Semantic Similarity: 0.26164,	 cache time: 9.5367431640625e-07,	 generate time: 0.1209561824798584
[171]: [Cumulative]: Semantic Similarity: 0.20217,	 cache time: 1.0922897693722747e-06,	 generate time: 0.32342857122421265
[172]: Semantic Similarity: 0.06178,	 cache time: 4.76837158203125e-07,	 generate time: 0.12138628959655762
[172]: [Cumulative]: Semantic Similarity: 0.20136,	 cache time: 1.0887322398279444e-06,	 generate time: 0.3222606967639372
[173]: Semantic Similarity: 0.15157,	 cache time: 7.152557373046875e-07,	 generate time: 0.12086224555969238
[173]: [Cumulative]: Semantic Similarity: 0.20108,	 cache time: 1.0865858231467762e-06,	 generate time: 0.3211032344006944
[174]: Semantic Similarity: 0.58852,	 cache time: 7.152557373046875e-07,	 generate time: 0.5472221374511719
[174]: [Cumulative]: Semantic Similarity: 0.20329,	 cache time: 1.0844639369419644e-06,	 generate time: 0.3223953424181257
[175]: Semantic Similarity: 0.2244,	 cache time: 9.5367431640625e-07,	 generate time: 0.12134623527526855
[175]: [Cumulative]: Semantic Similarity: 0.20341,	 cache time: 1.0837208140980115e-06,	 generate time: 0.3212530179457231
[176]: Semantic Similarity: 0.16324,	 cache time: 9.5367431640625e-07,	 generate time: 0.12109780311584473
[176]: [Cumulative]: Semantic Similarity: 0.20318,	 cache time: 1.0829860881223518e-06,	 generate time: 0.3201221975229554
[177]: Semantic Similarity: 0.26378,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12113118171691895
[177]: [Cumulative]: Semantic Similarity: 0.20352,	 cache time: 1.0835990477144049e-06,	 generate time: 0.31900427046786534
[178]: Semantic Similarity: 0.22508,	 cache time: 7.152557373046875e-07,	 generate time: 0.12162470817565918
[178]: [Cumulative]: Semantic Similarity: 0.20365,	 cache time: 1.0815412638573674e-06,	 generate time: 0.31790159134891444
[179]: Semantic Similarity: 0.21321,	 cache time: 7.152557373046875e-07,	 generate time: 0.12320232391357422
[179]: [Cumulative]: Semantic Similarity: 0.2037,	 cache time: 1.079506344265408e-06,	 generate time: 0.31681992875205145
[180]: Semantic Similarity: 0.1205,	 cache time: 4.76837158203125e-07,	 generate time: 0.12366127967834473
[180]: [Cumulative]: Semantic Similarity: 0.20324,	 cache time: 1.0761766802540142e-06,	 generate time: 0.31575275389529067
[181]: Semantic Similarity: 0.32901,	 cache time: 9.5367431640625e-07,	 generate time: 0.1217031478881836
[181]: [Cumulative]: Semantic Similarity: 0.20393,	 cache time: 1.0755035903427627e-06,	 generate time: 0.31468654726887796
[182]: Semantic Similarity: 0.19693,	 cache time: 7.152557373046875e-07,	 generate time: 0.12144851684570312
[182]: [Cumulative]: Semantic Similarity: 0.20389,	 cache time: 1.0735350228398223e-06,	 generate time: 0.31363060174743984
[183]: Semantic Similarity: 0.17972,	 cache time: 4.76837158203125e-07,	 generate time: 0.1221466064453125
[183]: [Cumulative]: Semantic Similarity: 0.20376,	 cache time: 1.070292099662449e-06,	 generate time: 0.3125899278599283
[184]: Semantic Similarity: 0.25158,	 cache time: 7.152557373046875e-07,	 generate time: 0.12112069129943848
[184]: [Cumulative]: Semantic Similarity: 0.20402,	 cache time: 1.068372984190245e-06,	 generate time: 0.3115549590136554
[185]: Semantic Similarity: 0.16936,	 cache time: 7.152557373046875e-07,	 generate time: 0.12094283103942871
[185]: [Cumulative]: Semantic Similarity: 0.20383,	 cache time: 1.0664745043682795e-06,	 generate time: 0.3105301626266972
[186]: Semantic Similarity: 0.22724,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12171459197998047
[186]: [Cumulative]: Semantic Similarity: 0.20396,	 cache time: 1.06714626047063e-06,	 generate time: 0.3095204536927575
[187]: Semantic Similarity: 0.20868,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12133932113647461
[187]: [Cumulative]: Semantic Similarity: 0.20398,	 cache time: 1.0678108702314662e-06,	 generate time: 0.30851949022171343
[188]: Semantic Similarity: 0.04514,	 cache time: 7.152557373046875e-07,	 generate time: 0.12057733535766602
[188]: [Cumulative]: Semantic Similarity: 0.20314,	 cache time: 1.0659454991577794e-06,	 generate time: 0.3075250872859248
[189]: Semantic Similarity: 0.10474,	 cache time: 7.152557373046875e-07,	 generate time: 0.12225842475891113
[189]: [Cumulative]: Semantic Similarity: 0.20262,	 cache time: 1.0640997635690789e-06,	 generate time: 0.3065499995884142
[190]: Semantic Similarity: 0.38636,	 cache time: 7.152557373046875e-07,	 generate time: 0.12043190002441406
[190]: [Cumulative]: Semantic Similarity: 0.20359,	 cache time: 1.0622733550546057e-06,	 generate time: 0.3055755592765608
[191]: Semantic Similarity: 0.33374,	 cache time: 9.5367431640625e-07,	 generate time: 0.12169933319091797
[191]: [Cumulative]: Semantic Similarity: 0.20426,	 cache time: 1.0617077350616455e-06,	 generate time: 0.30461787059903145
[192]: Semantic Similarity: 0.02792,	 cache time: 9.5367431640625e-07,	 generate time: 0.1206672191619873
[192]: [Cumulative]: Semantic Similarity: 0.20335,	 cache time: 1.0611479764157626e-06,	 generate time: 0.30366475841541984
[193]: Semantic Similarity: 0.09608,	 cache time: 4.76837158203125e-07,	 generate time: 0.11958169937133789
[193]: [Cumulative]: Semantic Similarity: 0.2028,	 cache time: 1.058136064981677e-06,	 generate time: 0.3027158766677699
[194]: Semantic Similarity: 0.54645,	 cache time: 7.152557373046875e-07,	 generate time: 1.5133216381072998
[194]: [Cumulative]: Semantic Similarity: 0.20456,	 cache time: 1.0563777043269231e-06,	 generate time: 0.3089241113418188
[195]: Semantic Similarity: 0.41538,	 cache time: 9.5367431640625e-07,	 generate time: 1.8386991024017334
[195]: [Cumulative]: Semantic Similarity: 0.20564,	 cache time: 1.0558537074497768e-06,	 generate time: 0.316729085786002
